iter	RMSE
667	20.52589996
668	20.51938752
669	20.49686274
670	20.48242044
671	20.46533408
672	20.45862119
673	20.44473529
674	20.43638863
675	20.43099667
676	20.40845413
677	20.38550728
678	20.38050457
679	20.33725151
680	20.31214907
681	20.29874163
682	20.28909429
683	20.26943734
684	20.26164015
685	20.25051383
686	20.22285335
687	20.2120504
688	20.20826923
689	20.18888197
690	20.17748738
691	20.16417567
692	20.14966218
693	20.13216246
694	20.11156106
695	20.10600862
696	20.08785207
697	20.08447692
698	20.06056979
699	20.04417399
700	20.03945723
701	20.02875096
702	20.00540787
703	19.99238349
704	19.98451322
705	19.97448623
706	19.95806008
707	19.93935274
708	19.92731382
709	19.92214272
710	19.91095499
711	19.90447815
712	19.89924671
713	19.88379324
714	19.87115613
715	19.85651895
716	19.84509032
717	19.83783142
718	19.83288809
719	19.81834759
720	19.80299113
721	19.79079184
722	19.78487866
723	19.78176089
724	19.76713123
725	19.75265001
726	19.73963559
727	19.71999005
728	19.69881233
729	19.69594146
730	19.68130761
731	19.67224619
732	19.66765929
733	19.65510807
734	19.6384684
735	19.62997203
736	19.62394757
737	19.61919911
738	19.59974464
739	19.58437236
740	19.56816374
741	19.55810933
742	19.55104175
743	19.53997508
744	19.52924253
745	19.50291177
746	19.48384162
747	19.47298588
748	19.45532613
749	19.44086407
750	19.42196771
751	19.4045927
752	19.39456885
753	19.3827364
754	19.37964996
755	19.37125441
756	19.36059792
757	19.34767203
758	19.33740139
759	19.33258417
760	19.31433722
761	19.30002381
762	19.29269264
763	19.28932638
764	19.28407716
765	19.27163367
766	19.26425556
767	19.24694969
768	19.2408741
769	19.22656003
770	19.20656897
771	19.18981316
772	19.16775966
773	19.15982578
774	19.14591376
775	19.13714293
776	19.13047109
777	19.12396121
778	19.120551
779	19.10782433
780	19.099599
781	19.08516986
782	19.07833947
783	19.06254664
784	19.04466643
785	19.03539768
786	19.02723035
787	19.01272662
788	18.99911809
789	18.9837873
790	18.9705117
791	18.95777181
792	18.93469901
793	18.91240642
794	18.90128333
795	18.88607322
796	18.8791045
797	18.87642659
798	18.86527622
799	18.85350606
800	18.84928857
801	18.83577186
802	18.82831496
803	18.82369326
804	18.81455312
805	18.80647434
806	18.78621123
807	18.77238488
808	18.76671892
809	18.76161637
810	18.75379806
811	18.74886607
812	18.73839458
813	18.73261871
814	18.72701418
815	18.71471696
816	18.69907461
817	18.69293885
818	18.67733997
819	18.66265251
820	18.64605121
821	18.62873948
822	18.61704918
823	18.60305992
824	18.59775996
825	18.59385234
826	18.58474394
827	18.57125874
828	18.56494105
829	18.55471532
830	18.54050691
831	18.53389876
832	18.52542851
833	18.5101906
834	18.49637176
835	18.48626868
836	18.47978801
837	18.47101535
838	18.45583049
839	18.44480253
840	18.43923565
841	18.42993982
842	18.41618524
843	18.40019189
844	18.39074056
845	18.36881225
846	18.36014711
847	18.35271455
848	18.34121904
849	18.33185983
850	18.32369825
851	18.31455616
852	18.30759584
853	18.30293921
854	18.27859056
855	18.25000376
856	18.23797939
857	18.22897661
858	18.21672444
859	18.20655295
860	18.19869015
861	18.19368383
862	18.18048474
863	18.16376643
864	18.15996901
865	18.15509101
866	18.13760385
867	18.13484406
868	18.12515117
869	18.11163186
870	18.10875214
871	18.09579885
872	18.08439454
873	18.0808655
874	18.0775974
875	18.06003281
876	18.05077184
877	18.04250332
878	18.02929788
879	18.0176519
880	18.00907045
881	17.99824533
882	17.98656751
883	17.97646155
884	17.96585053
885	17.95807262
886	17.94526154
887	17.94275074
888	17.93975658
889	17.93747668
890	17.92957254
891	17.92310582
892	17.91496295
893	17.90494278
894	17.89203393
895	17.88207365
896	17.87576287
897	17.87060434
898	17.85945762
899	17.8548183
900	17.84347103
901	17.83909356
902	17.8289448
903	17.81691602
904	17.79286243
905	17.78437843
906	17.77475303
907	17.76686377
908	17.76219238
909	17.75465797
910	17.74363587
911	17.73858164
912	17.73371075
913	17.73018501
914	17.72219635
915	17.71105348
916	17.70859107
917	17.6975767
918	17.68961462
919	17.68011993
920	17.67041672
921	17.66284246
922	17.65409178
923	17.64589025
924	17.63776804
925	17.63203212
926	17.62005857
927	17.61479239
928	17.60635253
929	17.5985827
930	17.58943056
931	17.58341632
932	17.57086861
933	17.56359874
934	17.55496061
935	17.54621356
936	17.53934745
937	17.52806477
938	17.51745814
939	17.51026353
940	17.50714229
941	17.49801872
942	17.49121379
943	17.48356686
944	17.48013264
945	17.47742441
946	17.46710772
947	17.45699579
948	17.45162286
949	17.44181669
950	17.43801621
951	17.42479838
952	17.41600658
953	17.40686551
954	17.39898014
955	17.39359295
956	17.38226245
957	17.37816606
958	17.36917504
959	17.35982498
960	17.35150472
961	17.34640432
962	17.33600532
963	17.32560979
964	17.32244759
965	17.30362639
966	17.29841104
967	17.28229191
968	17.27336714
969	17.2621001
970	17.25662671
971	17.2484555
972	17.2324004
973	17.22349263
974	17.21321646
975	17.2084526
976	17.19193808
977	17.1855424
978	17.17862391
979	17.17073605
980	17.16498067
981	17.15507308
982	17.14853042
983	17.14256627
984	17.13594975
985	17.13209963
986	17.12385118
987	17.11342793
988	17.10499531
989	17.09601987
990	17.0884867
991	17.07656621
992	17.07142238
993	17.06254347
994	17.05763555
995	17.05323115
996	17.04164519
997	17.03202303
998	17.01678847
999	17.00197074
